pin14,street_number,street_name,dir,type,sq_ft,ward,community_area,zoning_classification
20173300010000,6201,ADA,S,ST,3042,16,WEST ENGLEWOOD,RT-4
20082150310000,5020,ABERDEEN,S,ST,3145,16,NEW CITY,RS-3
20173120440000,1336,61ST,W,ST,2713,16,WEST ENGLEWOOD,RS-3
20184180380000,6134,HONORE,S,ST,3103,15,WEST ENGLEWOOD,RS-3
20232200180000,1420,MARQUETTE,E,RD,6303,20,WOODLAWN,RM-5
20084050140000,825,51ST,W,ST,3140,3,NEW CITY,RS-3
20093160330000,5330,EMERALD,S,AVE,3095,3,NEW CITY,RS-3
20281160010000,7303,LOWE,S,AVE,14698,17,ENGLEWOOD,RS-3
20202190260000,6505,MORGAN,S,ST,4710,17,ENGLEWOOD,RS-3
20202170320000,6520,ABERDEEN,S,ST,2799,17,ENGLEWOOD,RS-3
20084060080000,5151,MORGAN,S,ST,3126,20,NEW CITY,RS-3
20103050120000,5155,PRAIRIE,S,AVE,1753,3,WASHINGTON PARK,RM-5
20103100310000,5308,INDIANA,S,AVE,4032,3,WASHINGTON PARK,RM-5
20162040510000,5624,LA SALLE,S,ST,3176,3,ENGLEWOOD,RS-3
20162190130000,5769,LA SALLE,S,ST,3021,20,ENGLEWOOD,RS-3
20161130070000,5715,EMERALD,S,AVE,2989,20,ENGLEWOOD,RS-3
20074090160000,5239,WINCHESTER,S,AVE,3122,16,NEW CITY,RS-3
20081300070000,5017,THROOP,S,ST,3087,16,NEW CITY,RS-3
20162000100000,5539,STEWART,S,AVE,38232,3,ENGLEWOOD,RS-3
20081280160000,5039,LOOMIS,S,BLVD,3108,16,NEW CITY,RS-3
20091120120000,745,50TH,W,ST,3135,3,NEW CITY,RS-3
20101210310000,5036,PRAIRIE,S,AVE,8089,3,GRAND BOULEVARD,RM-5
20173110060000,6002,BISHOP,S,ST,3727,16,WEST ENGLEWOOD,RS-3
20282100210000,7218,YALE,S,AVE,6212,17,GREATER GRAND CROSSING,RT-4
20084200050000,843,53RD,W,ST,3929,20,NEW CITY,RS-3
20094100150000,5235,PRINCETON,S,AVE,2978,3,FULLER PARK,RS-3
20224040010000,637,67TH,E,ST,17984,6,WOODLAWN,RT-4
20103130010000,5305,CALUMET,S,AVE,18702,3,WASHINGTON PARK,RM-5
20202100430000,6456,CARPENTER,S,ST,5817,16,ENGLEWOOD,RS-3
20093020300000,5114,LOWE,S,AVE,3127,3,NEW CITY,RS-3
20184280270000,6212,HERMITAGE,S,AVE,3099,15,WEST ENGLEWOOD,RS-3
20074100020000,5203,WOLCOTT,S,AVE,3115,16,NEW CITY,RS-3
20162200020000,45,57TH,W,PL,1539,20,WASHINGTON PARK,RS-3
20194300460000,1644,71ST,W,ST,6254,17,WEST ENGLEWOOD,RS-3
20182190070000,5719,HONORE,S,ST,3724,15,WEST ENGLEWOOD,RS-3
20163210350000,667,62ND,W,ST,552,16,ENGLEWOOD,RS-3
20073050260000,2019,JAMES,W,ST,3551,16,NEW CITY,RS-3
20171020140000,5527,LAFLIN,S,ST,3096,16,WEST ENGLEWOOD,RS-3
20174060430000,5944,GREEN,S,ST,3115,16,ENGLEWOOD,RS-3
20151240200000,5820,DR MARTIN LUTHER KING JR,S,DR,4443,20,WASHINGTON PARK,RM-5
20174100080000,6025,ABERDEEN,S,ST,3118,16,ENGLEWOOD,RS-3
20161070300000,436,TREMONT,W,ST,3182,3,ENGLEWOOD,RS-3
20074050350000,5134,PAULINA,S,ST,3142,16,NEW CITY,RS-3
20084150440000,5354,MAY,S,ST,3113,16,NEW CITY,RS-3
20282080180000,117,73RD,W,ST,2818,17,GREATER GRAND CROSSING,RT-4
20161010610000,5626,UNION,S,AVE,3149,20,ENGLEWOOD,RS-3
20211050370000,6356,NORMAL,S,BLVD,4690,20,ENGLEWOOD,RT-4
20093180260000,5304,LOWE,S,AVE,3114,3,NEW CITY,RS-3
20163070160000,715,60TH,W,ST,3047,16,ENGLEWOOD,RS-3
20172180140000,5731,ABERDEEN,S,ST,3118,16,ENGLEWOOD,RS-3
20212160050000,223,66TH,W,ST,1993,6,ENGLEWOOD,RT-4
20153010040000,5919,WABASH,S,AVE,4035,20,WASHINGTON PARK,RT-4
20222290220000,6610,LANGLEY,S,AVE,3024,20,WOODLAWN,RT-4
20202020170000,6343,ABERDEEN,S,ST,3124,16,ENGLEWOOD,RS-3
20103060300000,5243,CALUMET,S,AVE,9804,3,WASHINGTON PARK,RM-6
20222040210000,602,64TH,E,ST,4428,20,WOODLAWN,RT-4
20202010120000,6323,MAY,S,ST,3111,16,ENGLEWOOD,RS-3
20144090070000,6143,KENWOOD,S,AVE,4672,20,WOODLAWN,RM-5
20081230100000,1237,49TH,W,PL,3001,16,NEW CITY,RS-3
20093080370000,5248,EMERALD,S,AVE,2981,3,NEW CITY,RS-3
20084150270000,5312,MAY,S,ST,3110,16,NEW CITY,RS-3
20092180030000,5007,SHIELDS,S,AVE,2850,3,FULLER PARK,RS-3
20103050580000,5216,CALUMET,S,AVE,2471,3,WASHINGTON PARK,RM-5
20151060230000,5540,DR MARTIN LUTHER KING JR,S,DR,11051,20,WASHINGTON PARK,RM-5
20182290030000,5809,HERMITAGE,S,AVE,3117,15,WEST ENGLEWOOD,RS-3
20074090240000,5200,WOLCOTT,S,AVE,3119,16,NEW CITY,RS-3
20162040500000,5618,LA SALLE,S,ST,3048,3,ENGLEWOOD,RS-3
20161170060000,443,57TH,W,ST,3602,20,ENGLEWOOD,RS-3
20144070210000,6136,KIMBARK,S,AVE,4318,20,WOODLAWN,RM-5
20211220190000,6558,STEWART,S,AVE,4374,20,ENGLEWOOD,RT-4
20194260290000,7010,HONORE,S,ST,3117,17,WEST ENGLEWOOD,RS-3
20211040160000,6311,PARNELL,S,AVE,4999,20,ENGLEWOOD,RT-4
20272060110000,7141,LANGLEY,S,AVE,4940,6,GREATER GRAND CROSSING,RS-3
20084040080000,941,51ST,W,ST,3123,20,NEW CITY,RT-4
20163080100000,735,60TH,W,PL,2624,16,ENGLEWOOD,RS-3
20232250060000,1425,MARQUETTE,E,RD,5104,5,WOODLAWN,RM-5
20084200070000,839,53RD,W,ST,3479,20,NEW CITY,RS-3
20202000100000,6319,RACINE,S,AVE,3122,16,ENGLEWOOD,RT-4
20164090230000,328,61ST,W,ST,3536,20,ENGLEWOOD,RS-3
20084040110000,933,51ST,W,ST,3123,20,NEW CITY,RT-4
20163130220000,544,61ST,W,ST,6037,20,ENGLEWOOD,RS-3
20081310360000,5044,RACINE,S,AVE,3112,16,NEW CITY,RS-3
20081190130000,1352,49TH,W,PL,2844,16,NEW CITY,RS-3
20232100100000,6426,KIMBARK,S,AVE,8227,20,WOODLAWN,RS-2
20184050200000,5941,HERMITAGE,S,AVE,4142,15,WEST ENGLEWOOD,RS-3
20174010350000,5926,ABERDEEN,S,ST,3104,16,ENGLEWOOD,RS-3
20084050130000,829,51ST,W,ST,3140,3,NEW CITY,RS-3
20162020850000,5648,WELLS,S,ST,4299,3,ENGLEWOOD,RS-3
20074090150000,5235,WINCHESTER,S,AVE,3121,16,NEW CITY,RS-3
20092190190000,5043,PRINCETON,S,AVE,2600,3,FULLER PARK,RM-6
20081160240000,4912,JUSTINE,S,ST,3030,20,NEW CITY,RT-4
20184120360000,6042,HERMITAGE,S,AVE,3962,15,WEST ENGLEWOOD,RS-3
20182280100000,5804,HERMITAGE,S,AVE,3106,15,WEST ENGLEWOOD,RS-3
20081270160000,5041,BISHOP,S,ST,3139,16,NEW CITY,RT-4
20203160200000,6729,ASHLAND,S,AVE,2728,17,WEST ENGLEWOOD,RS-2
20082160300000,5028,CARPENTER,S,ST,3105,16,NEW CITY,RS-3
20171200370000,5730,ADA,S,ST,3119,16,WEST ENGLEWOOD,RS-3
20213000250000,753,MARQUETTE,W,RD,3927,6,ENGLEWOOD,RT-4
20074300350000,5438,MARSHFIELD,S,AVE,3115,16,NEW CITY,RS-3
20272210390000,7348,LANGLEY,S,AVE,3096,6,GREATER GRAND CROSSING,RS-3
20211290100000,421,66TH,W,ST,6632,6,ENGLEWOOD,RT-4
20083080210000,5206,JUSTINE,S,ST,3026,16,NEW CITY,RS-3
20203050200000,6741,ADA,S,ST,3137,17,WEST ENGLEWOOD,RS-3
20084050080000,841,51ST,W,ST,3140,3,NEW CITY,RS-3
20174020360000,5932,CARPENTER,S,ST,3119,16,ENGLEWOOD,RS-3
20211130370000,453,64TH,W,ST,3281,20,ENGLEWOOD,RT-4
20192140070000,6417,PAULINA,S,ST,3074,15,WEST ENGLEWOOD,RS-3
20081290360000,5044,THROOP,S,ST,3199,16,NEW CITY,RS-3
20151200030000,5815,WABASH,S,AVE,4398,20,WASHINGTON PARK,RT-4
20211300100000,413,66TH,W,PL,3239,6,ENGLEWOOD,RT-4
20171190400000,5738,LOOMIS,S,BLVD,3119,16,WEST ENGLEWOOD,RS-3
20084020440000,5156,CARPENTER,S,ST,3117,16,NEW CITY,RS-3
20171160260000,5716,JUSTINE,S,ST,3104,16,WEST ENGLEWOOD,RS-3
20174140420000,6050,GREEN,S,ST,3100,16,ENGLEWOOD,RS-3
20154040010000,535,60TH,E,ST,8403,20,WOODLAWN,RM-5
20184100010000,6001,WOLCOTT,S,AVE,3011,15,WEST ENGLEWOOD,RS-3
20174000280000,5959,RACINE,S,AVE,3837,16,ENGLEWOOD,RS-3
20291090340000,1264,72ND,W,ST,3140,17,WEST ENGLEWOOD,RS-2
20094140460000,5434,SHIELDS,S,AVE,3002,3,FULLER PARK,RS-3
20211110070000,6404,PARNELL,S,AVE,3874,20,ENGLEWOOD,RT-4
20184120240000,6014,HERMITAGE,S,AVE,3106,15,WEST ENGLEWOOD,RS-3
20081240410000,5038,JUSTINE,S,ST,2908,16,NEW CITY,RT-4
20174190010000,1023,61ST,W,ST,6052,16,ENGLEWOOD,RS-3
20203050220000,6745,ADA,S,ST,3137,17,WEST ENGLEWOOD,RS-3
20182150150000,5637,MARSHFIELD,S,AVE,2904,15,WEST ENGLEWOOD,RS-3
20084080240000,5200,MAY,S,ST,2931,16,NEW CITY,RS-3
20204100390000,1040,69TH,W,ST,2519,17,ENGLEWOOD,RS-3
20084200250000,836,53RD,W,PL,2940,20,NEW CITY,RS-3
20163140160000,407,60TH,W,PL,4361,20,ENGLEWOOD,RS-3
20084100220000,5253,ABERDEEN,S,ST,3040,16,NEW CITY,RS-3
20231030050000,6413,MARYLAND,S,AVE,3720,20,WOODLAWN,RT-4
20163180080000,757,61ST,W,PL,3148,16,ENGLEWOOD,RS-3
20184030330000,5930,WOOD,S,ST,2984,15,WEST ENGLEWOOD,RS-3
20074200040000,5339,WOOD,S,ST,3130,16,NEW CITY,RS-3
20194010060000,1909,MARQUETTE,W,RD,3124,15,WEST ENGLEWOOD,RS-3
20092180050000,5011,SHIELDS,S,AVE,2948,3,FULLER PARK,RS-3
20174050140000,5923,SANGAMON,S,ST,3172,16,ENGLEWOOD,RS-3
20163230220000,442,ENGLEWOOD,W,AVE,6439,20,ENGLEWOOD,RS-3
20163150340000,627,61ST,W,ST,3787,16,ENGLEWOOD,RS-3
20143160030000,6211,ELLIS,S,AVE,8655,20,WOODLAWN,RM-5
20084140650000,820,53RD,W,ST,3205,3,NEW CITY,RS-3
20223060370000,6846,WABASH,S,AVE,4078,20,GREATER GRAND CROSSING,RS-3
20192180150000,6545,WOLCOTT,S,AVE,3687,15,WEST ENGLEWOOD,RS-3
20153110100000,6049,CALUMET,S,AVE,5174,20,WASHINGTON PARK,RM-5
20173200470000,6156,ADA,S,ST,2907,16,WEST ENGLEWOOD,RT-4
20184190260000,6108,WOOD,S,ST,3104,15,WEST ENGLEWOOD,RS-3
20204140360000,6846,GREEN,S,ST,3164,17,ENGLEWOOD,RS-3
20182140170000,5643,PAULINA,S,ST,3120,15,WEST ENGLEWOOD,RS-3
20083100020000,5205,LAFLIN,S,ST,3118,16,NEW CITY,RS-3
20163040060000,5911,PARNELL,S,AVE,3482,20,ENGLEWOOD,RS-3
20184270060000,6213,HONORE,S,ST,2981,15,WEST ENGLEWOOD,RS-3
20082190170000,817,50TH,W,ST,3144,3,NEW CITY,RS-3
20093170290000,5314,UNION,S,AVE,3147,3,NEW CITY,RS-3
20151170010000,5701,PRAIRIE,S,AVE,9081,20,WASHINGTON PARK,RM-5
20232180060000,1415,65TH,E,PL,5522,20,WOODLAWN,RM-5
20153150360000,6159,PRAIRIE,S,AVE,10704,20,WASHINGTON PARK,RM-5
20192290020000,6603,HERMITAGE,S,AVE,3680,15,WEST ENGLEWOOD,RS-3
20184310170000,6245,MARSHFIELD,S,AVE,3021,16,WEST ENGLEWOOD,RS-3
20081240420000,5042,JUSTINE,S,ST,2908,16,NEW CITY,RT-4
20074010350000,5128,WOLCOTT,S,AVE,3117,16,NEW CITY,RS-3
20203020150000,6725,LAFLIN,S,ST,3127,17,WEST ENGLEWOOD,RS-3
20193160150000,2021,68TH,W,ST,3132,17,WEST ENGLEWOOD,RS-2
20153130570000,6671,MICHIGAN,S,AVE,3751,20,WASHINGTON PARK,RT-4
20201110460000,6456,LOOMIS,S,BLVD,3105,17,WEST ENGLEWOOD,RT-4
20082190270000,836,50TH,W,PL,3117,3,NEW CITY,RS-3
20281020170000,7151,UNION,S,AVE,5151,6,ENGLEWOOD,RS-3
20153090270000,6013,INDIANA,S,AVE,6456,20,WASHINGTON PARK,RM-5
20171140270000,5604,ELIZABETH,S,ST,3120,16,WEST ENGLEWOOD,RS-3
20153100010000,11752,AVENUE H,S,,8429,20,WASHINGTON PARK,RM-5
20201090100000,6423,JUSTINE,S,ST,3094,17,WEST ENGLEWOOD,RS-3
20081230310000,1232,50TH,W,ST,3036,16,NEW CITY,RS-3
20194190340000,6924,WOOD,S,ST,3111,17,WEST ENGLEWOOD,RS-3
20143090040000,6104,ELLIS,S,AVE,17091,20,WOODLAWN,RM-5
20222130070000,6421,CHAMPLAIN,S,AVE,3106,20,WOODLAWN,RT-4
20231140370000,6548,INGLESIDE,S,AVE,6325,20,WOODLAWN,RT-4
20172110340000,5628,MORGAN,S,ST,3761,16,ENGLEWOOD,RS-3
20163060040000,5911,EGGLESTON,S,AVE,2965,20,ENGLEWOOD,RS-3
20203140260000,6814,ELIZABETH,S,ST,3101,17,WEST ENGLEWOOD,RS-3
20084010340000,5128,ABERDEEN,S,ST,2782,16,NEW CITY,RS-3
20084220300000,830,54TH,W,ST,3027,20,NEW CITY,RS-3
20281100020000,7207,UNION,S,AVE,5155,17,ENGLEWOOD,RS-3
20161070050000,447,56TH,W,ST,3459,3,ENGLEWOOD,RS-3
20161110130000,423,56TH,W,PL,3132,3,ENGLEWOOD,RS-3
20214110030000,6913,STEWART,S,AVE,7201,6,ENGLEWOOD,RT-4
20161040210000,532,56TH,W,ST,3529,3,ENGLEWOOD,RS-3
20174140080000,6019,PEORIA,S,ST,3101,16,ENGLEWOOD,RS-3
20174050260000,5955,SANGAMON,S,ST,3147,16,ENGLEWOOD,RS-3
20172290170000,5808,PEORIA,S,ST,3104,16,ENGLEWOOD,RS-3
20203030110000,6717,BISHOP,S,ST,3103,17,WEST ENGLEWOOD,RS-3
20161000700000,5652,EMERALD,S,AVE,3044,20,ENGLEWOOD,RS-3
20074010170000,5129,WINCHESTER,S,AVE,3117,16,NEW CITY,RS-3
20103110110000,5337,INDIANA,S,AVE,8146,3,WASHINGTON PARK,RM-5
20172220270000,5726,GREEN,S,ST,6219,16,ENGLEWOOD,RS-3
20173160280000,6128,JUSTINE,S,ST,3106,15,WEST ENGLEWOOD,RS-3
20182150160000,5641,MARSHFIELD,S,AVE,2906,15,WEST ENGLEWOOD,RS-3
20174180200000,6141,ABERDEEN,S,ST,3127,16,ENGLEWOOD,RS-3
20291080100000,1305,71ST,W,PL,3150,17,WEST ENGLEWOOD,RS-2
20092180400000,322,51ST,W,ST,2913,3,FULLER PARK,RS-3
20213160040000,6913,LOWE,S,AVE,3109,6,ENGLEWOOD,RS-3
20211270060000,527,66TH,W,ST,4472,6,ENGLEWOOD,RT-4
20093080220000,5204,EMERALD,S,AVE,4887,3,NEW CITY,RS-3
20074020160000,5129,WOLCOTT,S,AVE,3112,16,NEW CITY,RS-3
20094090090000,318,53RD,W,ST,2991,3,FULLER PARK,RS-3
20163180910000,668,62ND,W,ST,2642,16,ENGLEWOOD,RS-3
20231030180000,6441,MARYLAND,S,AVE,3885,20,WOODLAWN,RT-4
20083160180000,5410,JUSTINE,S,ST,3026,16,NEW CITY,RS-3
20084050040000,851,51ST,W,ST,3123,3,NEW CITY,RS-3
20201100240000,6402,BISHOP,S,ST,3115,17,WEST ENGLEWOOD,RS-3
20151240150000,5800,DR MARTIN LUTHER KING JR,S,DR,4551,20,WASHINGTON PARK,RM-5
20181120210000,5610,DAMEN,S,AVE,3005,15,WEST ENGLEWOOD,RS-3
20172150180000,814,57TH,W,ST,8894,20,ENGLEWOOD,RS-3
20084270320000,922,54TH,W,PL,4312,20,NEW CITY,RS-3
20084050010000,859,51ST,W,ST,3028,3,NEW CITY,RS-3
20164050010000,5901,LA SALLE,S,ST,3280,20,ENGLEWOOD,RS-3
20184020400000,5942,HONORE,S,ST,2985,15,WEST ENGLEWOOD,RS-3
20093100230000,5257,UNION,S,AVE,3092,3,NEW CITY,RS-3
20162190260000,5829,LA SALLE,S,ST,3538,20,ENGLEWOOD,RS-3
20184310010000,6201,MARSHFIELD,S,AVE,6894,16,WEST ENGLEWOOD,RS-3
20154020290000,437,60TH,E,ST,24775,20,WOODLAWN,RM-5
20184040250000,5957,WOOD,S,ST,3108,15,WEST ENGLEWOOD,RS-3
20281010290000,7124,UNION,S,AVE,3866,6,ENGLEWOOD,RS-3
20083130390000,5338,LAFLIN,S,ST,3113,16,NEW CITY,RS-3
20084070190000,852,52ND,W,ST,3033,3,NEW CITY,RS-3
20084060340000,926,52ND,W,ST,3059,20,NEW CITY,RS-3
20161160150000,5700,NORMAL,S,BLVD,4156,3,ENGLEWOOD,RS-3
20084220110000,843,53RD,W,PL,2721,20,NEW CITY,RS-3
20084290080000,927,54TH,W,PL,4596,20,NEW CITY,RS-3
20163020290000,608,60TH,W,ST,2561,20,ENGLEWOOD,RS-3
20192040090000,6321,WOOD,S,ST,3094,15,WEST ENGLEWOOD,RS-3
20084060390000,914,52ND,W,ST,3060,20,NEW CITY,RS-3
20194010130000,6723,WINCHESTER,S,AVE,3102,15,WEST ENGLEWOOD,RS-3
20081220010000,4935,LOOMIS,S,BLVD,2809,16,NEW CITY,RT-4
20282100070000,7221,PRINCETON,S,AVE,6212,17,GREATER GRAND CROSSING,RT-4
20211270020000,6609,PARNELL,S,AVE,4652,6,ENGLEWOOD,RT-4
20231010200000,845,64TH,E,ST,2617,20,WOODLAWN,RM-5
20082130140000,825,49TH,W,PL,3141,3,NEW CITY,RS-3
20213080200000,6820,LOWE,S,AVE,7999,6,ENGLEWOOD,RT-4
20162070250000,5613,LAFAYETTE,S,AVE,2503,3,WASHINGTON PARK,RS-3
20074170120000,5329,WINCHESTER,S,AVE,3122,16,NEW CITY,RS-3
20092190050000,5013,PRINCETON,S,AVE,3138,3,FULLER PARK,RS-3
20171220310000,5718,ELIZABETH,S,ST,3119,16,WEST ENGLEWOOD,RS-3
20074140380000,5232,MARSHFIELD,S,AVE,3127,16,NEW CITY,RS-3
20292020240000,7104,CARPENTER,S,ST,3099,17,ENGLEWOOD,RS-3
20153040160000,5957,PRAIRIE,S,AVE,1818,20,WASHINGTON PARK,RM-5
20201040110000,6330,ADA,S,ST,7462,16,WEST ENGLEWOOD,RT-4
20232200110000,1433,65TH,E,PL,6317,20,WOODLAWN,RM-5
20173120270000,6022,ADA,S,ST,3127,16,WEST ENGLEWOOD,RS-3
20173080190000,6000,JUSTINE,S,ST,2780,15,WEST ENGLEWOOD,RS-3
20282080060000,7227,STEWART,S,AVE,2946,17,GREATER GRAND CROSSING,RT-4
20171180250000,5704,BISHOP,S,ST,3080,16,WEST ENGLEWOOD,RS-3
20292230180000,7343,GREEN,S,ST,3003,17,ENGLEWOOD,RS-3
20172140110000,5637,PEORIA,S,ST,4105,20,ENGLEWOOD,RS-3
20074310020000,5403,MARSHFIELD,S,AVE,3030,16,NEW CITY,RS-3
20194300300000,7024,MARSHFIELD,S,AVE,3053,17,WEST ENGLEWOOD,RS-3
20084170010000,5301,ABERDEEN,S,ST,2660,16,NEW CITY,RS-3
20103050420000,5232,CALUMET,S,AVE,3781,3,WASHINGTON PARK,RM-5
20084270230000,901,54TH,W,ST,2360,20,NEW CITY,RS-3
20094100380000,5238,WELLS,S,ST,2977,3,FULLER PARK,RS-3
20163060060000,5915,EGGLESTON,S,AVE,2963,20,ENGLEWOOD,RS-3
20174190060000,1005,61ST,W,ST,4485,16,ENGLEWOOD,RS-3
20163210840000,626,ENGLEWOOD,W,AVE,3867,16,ENGLEWOOD,RS-3
20161100380000,5668,NORMAL,S,BLVD,2671,3,ENGLEWOOD,RS-3
20151080300000,5624,MICHIGAN,S,AVE,3514,20,WASHINGTON PARK,RM-5
20084050270000,834,51ST,W,PL,3123,3,NEW CITY,RS-3
20171180280000,5545,BISHOP,S,ST,3082,16,WEST ENGLEWOOD,RS-3
20222220310000,6518,EVANS,S,AVE,2949,20,WOODLAWN,RT-4
20171140170000,5641,THROOP,S,ST,3119,16,WEST ENGLEWOOD,RS-3
20163060430000,5954,STEWART,S,AVE,2225,20,ENGLEWOOD,RS-3
20074120300000,5214,HERMITAGE,S,AVE,3141,16,NEW CITY,RS-3
20211160010000,6503,EMERALD,S,AVE,2803,20,ENGLEWOOD,RT-4
20074090330000,5222,WOLCOTT,S,AVE,3121,16,NEW CITY,RS-3
20153000140000,5916,WABASH,S,AVE,5670,20,WASHINGTON PARK,RT-4
20184090120000,6029,WINCHESTER,S,AVE,3107,15,WEST ENGLEWOOD,RS-3
20272060120000,7153,LANGLEY,S,AVE,4941,6,GREATER GRAND CROSSING,RS-3
20231150360000,6554,ELLIS,S,AVE,6144,20,WOODLAWN,RT-4
20174050450000,5954,PEORIA,S,ST,3162,16,ENGLEWOOD,RS-3
20093030180000,5135,LOWE,S,AVE,3126,3,NEW CITY,RS-3
20213160310000,6944,WALLACE,S,ST,5967,6,ENGLEWOOD,RS-3
20081210030000,4941,LAFLIN,S,ST,3097,16,NEW CITY,RT-4
20211270240000,6620,NORMAL,S,BLVD,3451,6,ENGLEWOOD,RT-4
20094160840000,315,53RD,W,ST,1860,3,FULLER PARK,RS-3
20161210250000,5820,UNION,S,AVE,3124,20,ENGLEWOOD,RS-3
20084100340000,5222,CARPENTER,S,ST,2576,16,NEW CITY,RS-3
20222110400000,6454,ST LAWRENCE,S,AVE,6512,20,WOODLAWN,RT-4
20231040550000,6408,INGLESIDE,S,AVE,3300,20,WOODLAWN,RT-4
20181110390000,5658,SEELEY,S,AVE,4159,15,WEST ENGLEWOOD,RS-3
20224140170000,6949,DR MARTIN LUTHER KING JR,S,DR,3099,6,GREATER GRAND CROSSING,RS-3
20202000270000,6320,MAY,S,ST,3122,16,ENGLEWOOD,RS-3
20224040210000,6718,LANGLEY,S,AVE,2967,6,WOODLAWN,RS-3
20163060390000,5946,STEWART,S,AVE,2218,20,ENGLEWOOD,RS-3
20163180800000,6150,WALLACE,S,ST,4632,16,ENGLEWOOD,RS-3
20213190030000,6909,NORMAL,S,BLVD,6259,6,ENGLEWOOD,RT-4
20204050020000,6705,SANGAMON,S,ST,3132,17,ENGLEWOOD,RS-3
20082130250000,842,50TH,W,ST,3128,3,NEW CITY,RS-3
20214200340000,7040,PRINCETON,S,AVE,2361,6,GREATER GRAND CROSSING,"RT-4,M1-2"
20074020180000,5135,WOLCOTT,S,AVE,3112,16,NEW CITY,RS-3
20173040080000,1339,59TH,W,ST,3126,16,WEST ENGLEWOOD,RS-3
20072230180000,4953,MARSHFIELD,S,AVE,2947,16,NEW CITY,RS-3
20212180200000,102,MARQUETTE,W,RD,3048,6,GREATER GRAND CROSSING,RS-3
20153160060000,6129,PRAIRIE,S,AVE,8162,20,WASHINGTON PARK,RM-5
20213240260000,7018,WALLACE,S,ST,3107,6,ENGLEWOOD,RS-3
20171140290000,5610,ELIZABETH,S,ST,3120,16,WEST ENGLEWOOD,RS-3
20282170130000,7359,HARVARD,S,AVE,5973,17,GREATER GRAND CROSSING,RT-4
20211050120000,6339,PARNELL,S,AVE,3162,20,ENGLEWOOD,RT-4
20083040180000,5145,LOOMIS,S,BLVD,3123,16,NEW CITY,RT-4
20154010100000,6031,DR MARTIN LUTHER KING JR,S,DR,7566,20,WOODLAWN,RM-5
20151160170000,5722,PRAIRIE,S,AVE,7722,20,WASHINGTON PARK,RM-5
20161110430000,406,57TH,W,ST,12410,3,ENGLEWOOD,RS-3
20084020070000,5119,ABERDEEN,S,ST,3117,16,NEW CITY,RS-3
20084260290000,5440,MORGAN,S,ST,4766,16,NEW CITY,RS-3
20174180100000,6111,ABERDEEN,S,ST,3130,16,ENGLEWOOD,RS-3
20211140280000,6432,STEWART,S,AVE,4261,20,ENGLEWOOD,RT-4
20171090200000,5651,JUSTINE,S,ST,3083,16,WEST ENGLEWOOD,RS-3
20084180050000,5311,CARPENTER,S,ST,3167,16,NEW CITY,RS-3
20211060110000,6351,NORMAL,S,BLVD,6375,20,ENGLEWOOD,RT-4
20173080430000,1530,61ST,W,ST,2850,15,WEST ENGLEWOOD,RS-3
20282170070000,7331,HARVARD,S,AVE,6347,17,GREATER GRAND CROSSING,RT-4
20194190330000,6922,WOOD,S,ST,3117,17,WEST ENGLEWOOD,RS-3
20151140060000,5713,WABASH,S,AVE,4061,20,WASHINGTON PARK,RT-4
20103050410000,5230,CALUMET,S,AVE,17601,3,WASHINGTON PARK,RM-5
20201010410000,6350,LAFLIN,S,ST,3104,16,WEST ENGLEWOOD,RS-3
20161020810000,5642,LOWE,S,AVE,3135,3,ENGLEWOOD,RS-3
20084250300000,5432,CARPENTER,S,ST,4652,16,NEW CITY,RS-3
20161020650000,5602,LOWE,S,AVE,3157,3,ENGLEWOOD,RS-3
20093240290000,728,54TH,W,PL,3118,3,NEW CITY,RS-3
20171140200000,5649,THROOP,S,ST,3119,16,WEST ENGLEWOOD,RS-3
20083180300000,5440,BISHOP,S,ST,3127,16,NEW CITY,RS-3
20093240160000,729,54TH,W,ST,2080,3,NEW CITY,RS-3
20231100180000,6427,UNIVERSITY,S,AVE,7877,20,WOODLAWN,RT-4
20093290150000,621,54TH,W,PL,3091,3,NEW CITY,RS-3
20103140160000,5412,PRAIRIE,S,AVE,4061,3,WASHINGTON PARK,RM-5
20212160150000,6651,YALE,S,AVE,1779,6,ENGLEWOOD,RT-4
20202260120000,6629,ABERDEEN,S,ST,3127,17,ENGLEWOOD,RS-3
20211210120000,434,65TH,W,PL,3644,20,ENGLEWOOD,RT-4
20203190060000,1413,69TH,W,ST,3127,17,WEST ENGLEWOOD,RS-3
20153150040000,217,61ST,E,ST,18369,20,WASHINGTON PARK,"RM-5,RS-3"
20211220090000,412,66TH,W,ST,6350,20,ENGLEWOOD,RT-4
20193050150000,2110,67TH,W,PL,3125,15,WEST ENGLEWOOD,RS-2
20201130450000,6555,JUSTINE,S,ST,2989,17,WEST ENGLEWOOD,RS-3
20174050350000,5930,PEORIA,S,ST,3162,16,ENGLEWOOD,RS-3
20162050240000,5526,PERRY,S,AVE,2093,3,WASHINGTON PARK,RS-3
20163130100000,535,60TH,W,PL,4514,20,ENGLEWOOD,RS-3
20212090010000,6501,HARVARD,S,AVE,6659,20,ENGLEWOOD,RT-4
20223100090000,321,68TH,E,ST,4338,20,GREATER GRAND CROSSING,RS-3
20162010770000,5636,PRINCETON,S,AVE,2835,3,ENGLEWOOD,RS-3
20164150130000,350,61ST,W,PL,2593,20,ENGLEWOOD,RS-3
20161070190000,415,56TH,W,ST,3459,3,ENGLEWOOD,RS-3
